url,titulo,referencia,marca,modelo,ano_vehic,km,combustible,puertas,cv,transmision,ubicacion,vendedor,precio,particular,stats_visto,stats_contactado,stats_compartido,stats_favorito,stats_renovados,descripcion
https://www.milanuncios.com/volkswagen-de-segunda-mano/volkswagen-passat-alltrack-2-0-tdi-190cv-bmt-4motion-dsg-377428758.htm,VOLKSWAGEN - PASSAT ALLTRACK 2. 0 TDI 190CV BMT 4MOTION DSG,377428758,VOLKSWAGEN,PASSAT ALLTRACK 2. 0 TDI 190CV BMT 4MOTION DSG,2015,72.628,diesel,5,190,automat,MADRID,ECO-RENTING,22.900,Profesional,21104,1,2,6,0,7903855 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año 21% de IVA incluido en el precio Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Blanco (Blanco Puro
https://www.milanuncios.com/ford-de-segunda-mano/ford-galaxy-2-0-tdci-140cv-dpf-titanium-powershift-374568377.htm,FORD - GALAXY 2. 0 TDCI 140CV DPF TITANIUM POWERSHIFT,374568377,FORD,GALAXY 2. 0 TDCI 140CV DPF TITANIUM POWERSHIFT,2014,83.232,diesel,5,140,automat,MADRID,ECO-RENTING,12.500,Profesional,24712,0,0,6,0,Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Gris / Plata (Gris M
https://www.milanuncios.com/peugeot-de-segunda-mano/peugeot-206plus-1-1-60cv-generation-372699061.htm,PEUGEOT - 206PLUS 1. 1 60CV GENERATION,372699061,PEUGEOT,206PLUS 1. 1 60CV GENERATION,2012,131.184,gasolina,3,60,manual,MADRID,ECO-RENTING,4.200,Profesional,21329,0,0,0,0,7568953 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Gris / Plata (Gris A
https://www.milanuncios.com/ford-de-segunda-mano/ford-mondeo-2-0-tdci-140cv-limited-edition-363552514.htm,FORD - MONDEO 2. 0 TDCI 140CV LIMITED EDITION,363552514,FORD,MONDEO 2. 0 TDCI 140CV LIMITED EDITION,2015,85.463,diesel,5,140,manual,MADRID,ECO-RENTING,12.500,Profesional,51935,0,0,7,0,7103647 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Negro (Negro Grafito
https://www.milanuncios.com/seat-de-segunda-mano/seat-exeo-1-8-tsi-160-cv-style-392606507.htm,SEAT - EXEO 1. 8 TSI 160 CV STYLE,392606507,SEAT,EXEO 1. 8 TSI 160 CV STYLE,2010,113.200,gasolina,4,160,manual,MADRID,ECO-RENTING,5.900,Profesional,2508,1,0,2,0,9342436# Vehículo totalmente revisado y en buen estado# Certificado de daños estructurales y kilometraje# Garantia de un año# Todos nuestros vehículos pasan por un proceso de limpieza e ionización# Ven y pruébalo. Color Gris / Plata (Gris T
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-sht-96kw-130cv-gs-line-391162730.htm,OPEL - ASTRA 1. 2T SHT 96KW 130CV GS LINE,391162730,OPEL,ASTRA 1. 2T SHT 96KW 130CV GS LINE,2020,10,gasolina,5,130,manual,CANTABRIA,Auto Palas Opel,16.490,Profesional,1488,0,0,0,0,Fecha de matriculación: 30/12/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. asiento agr para conductor# faros antiniebla delanteros# pack gs-line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada# black pack: molduras superiores de ventanas# detalles en antinieblas y barra de techo en negro brillante. pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera) pack techno (llanta aleacion 17''# faros matriciales led intellilux# faros led traseros# freno de mano electrico). Color Rojo
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-5d-dvc-77kw-105cv-2020-391162727.htm,OPEL - ASTRA 1. 5D DVC 77KW 105CV 2020,391162727,OPEL,ASTRA 1. 5D DVC 77KW 105CV 2020,2020,3.000,diesel,5,105,manual,CANTABRIA,Auto Palas Opel,15.990,Profesional,1349,0,0,0,0,Fecha de matriculación: 30/09/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por juan manuel isa y sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llantas de aleacion 16p en gris tecnico# pack 2020 edition (navi intellilink 4. 0# faros antiniebla delanteros) pack gs line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada) pack parking plus (retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera). Color Negro
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-shl-81kw-110cv-gs-line-st-391162725.htm,OPEL - ASTRA 1. 2T SHL 81KW 110CV GS LINE ST,391162725,OPEL,ASTRA 1. 2T SHL 81KW 110CV GS LINE ST,2020,10,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,14.990,Profesional,1471,0,0,0,0,Fecha de matriculación: 30/12/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. asiento agr para conductor# faros antiniebla delanteros# pack gs-line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada# black pack: molduras superiores de ventanas# detalles en antinieblas y barra de techo en negro brillante. pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera) llanta de aleacion 16''. Color Blanco
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-shl-81kw-110cv-gs-line-st-391162724.htm,OPEL - ASTRA 1. 2T SHL 81KW 110CV GS LINE ST,391162724,OPEL,ASTRA 1. 2T SHL 81KW 110CV GS LINE ST,2020,10,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,14.990,Profesional,1440,0,0,0,0,Fecha de matriculación: 30/12/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. asiento agr para conductor# faros antiniebla delanteros# pack gs-line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada# black pack: molduras superiores de ventanas# detalles en antinieblas y barra de techo en negro brillante. pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera) llanta de aleacion 16''. Color Blanco
https://www.milanuncios.com/opel-de-segunda-mano/opel-crossland-x-391162709.htm,OPEL - CROSSLAND X,391162709,OPEL,CROSSLAND X,2020,10,gasolina,5,110,manual,CANTABRIA,Auto Palas Opel,15.490,Profesional,1078,0,0,0,0,Fecha de matriculación: 29/01/2021 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. llanta aleacion 16''# techo negro krakatoa# pack park and go plus (camara trasera panoramia 180º# sistema aparcamiento asistido# espejos electricos y calefactables# plegables electricamente# sensor de angulo muerto) pack vision (pack visibilidad# faros adaptativos inteligentes afl led# faros traseros led) navi 5. 0 intellilink. Color Gris / Plata
https://www.milanuncios.com/opel-de-segunda-mano/opel-corsa-1-5d-dt-74kw-100cv-elegance-390757276.htm,OPEL - CORSA 1. 5D DT 74KW 100CV ELEGANCE,390757276,OPEL,CORSA 1. 5D DT 74KW 100CV ELEGANCE,2020,9.049,diesel,5,102,manual,CANTABRIA,Auto Palas Opel,14.990,Profesional,1464,0,0,0,0,Fecha de matriculación: 30/06/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por juan manuel isa y sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. style pack black (techo bitono negro# lunas traseras oscurecidas) faros matriciales led intellilux (faros delanteros tipo led# luz de conduccion diurna tipo led# sistema de iluminacion adaptativa por segmentos# afl# nivelacion de faros automatico# faros traseros tipo led) multimedia navi (navegacion integrada con servicios tomtom live# opel connect# pantalla a color tactil de 7''# sistema de radio digital 6 altavoces# compatibilidad con mp3# conexion usb# bluetooth# proyeccion smartphone en pantalla) pack easy entry & start (sistema de arranque por boton# apertura sin llave# consola de suelo) pack parking (camara de vision trasera panoramica 180º# sensores de aparcamiento delanteros y traseros# espejos retrovisores con intermitente led integrado# ajuste electrico# calefactado# plegado electrico y luz de cortesia# alerta de angulo muerto) freno de mano electrico# llanta de aleacion 17'' diamond cut# techo solar panoramico no practicable. Color Blanco
https://www.milanuncios.com/peugeot-de-segunda-mano/peugeot-508-sw-allure-bluehdi-96kw130cv-ss-eat8-390374382.htm,PEUGEOT - 508 SW ALLURE BLUEHDI 96KW130CV SS EAT8,390374382,PEUGEOT,508 SW ALLURE BLUEHDI 96KW130CV SS EAT8,2019,31.614,diesel,5,130,automat,CANTABRIA,Auto Palas Opel,23.990,Profesional,1141,0,0,0,0,. Color Azul (DARK BLUE META
https://www.milanuncios.com/toyota-de-segunda-mano/toyota-avensis-2-0-d4d-sol-390271451.htm,TOYOTA - AVENSIS 2. 0 D4D SOL,390271451,TOYOTA,AVENSIS 2. 0 D4D SOL,2005,130.000,diesel,4,116,manual,ZARAGOZA,Eurolavado,3.300,Profesional,3970,0,2,3,0,Se vende toyota avensis 2. 0 D4D diésel de 116cv con 30. 000Km. Mantenimientos al día en la última revisión se cambiaron todos los filtros# aceites y liquido de frenos. ITV en vigor. Ordenador a bordo# cierre centralizado# elevalunas electricos# velocidad de crucero# control de velocidad# climatizador bizona# radio cd mp3# llantas de aleacion# sensor de luz y lluvia. . . . . El coche esta para hacer km sin problemas# 12 meses de garantia. Color Gris / Plata
https://www.milanuncios.com/peugeot-de-segunda-mano/peugeot-308-5p-gt-line-1-2-puretech-130-ss-eat6-388895316.htm,PEUGEOT - 308 5P GT LINE 1. 2 PURETECH 130 SS EAT6,388895316,PEUGEOT,308 5P GT LINE 1. 2 PURETECH 130 SS EAT6,2015,60.321,gasolina,5,130,automat,CANTABRIA,Auto Palas Opel,11.990,Profesional,2376,0,2,3,0,. Color Blanco
https://www.milanuncios.com/opel-de-segunda-mano/opel-astra-1-2t-sht-96kw-130cv-gs-line-388392269.htm,OPEL - ASTRA 1. 2T SHT 96KW 130CV GS LINE,388392269,OPEL,ASTRA 1. 2T SHT 96KW 130CV GS LINE,2020,6,gasolina,5,130,manual,CANTABRIA,Auto Palas Opel,15.490,Profesional,5263,0,0,1,0,Fecha de matriculación: 31/07/2020 todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. pack gs line plus (climatizador digital bizona# ventanas laterales posteriores y luna trasera ahumada) black pack: molduras superiores de ventanas# detalles en antinieblas y barra de techo en negro brillante. pack parking plus: retrovisores plegables electricamente# alerta de angulo muerto# camara de vision trasera. ) faros antiniebla delanteros# llantas de aleacion 17''. Color Azul
https://www.milanuncios.com/suzuki-de-segunda-mano/suzuki-swace-384554312.htm,SUZUKI - SWACE,384554312,SUZUKI,SWACE,2020,10,híbrido,5,122,manual,CANTABRIA,Auto Palas Opel,19.990,Profesional,9619,0,0,0,0,Todas las ventajas de comprar tu nuevo coche desde casa con un solo click. te ofrecemos: - tasación de su vehículo por whatsapp - envío de videos - firma de documentos y financiación online - entrega de vehículo en su casa * precio sujeto a financiacion y condiciones de campaña* los vehículos de ocasion de auto palas# ofrecen la máxima satisfacción# revisados en 100 puntos# kilometraje certificado# y perfectamente reacondicionados. auto palas# único concesionario oficial de las marcas opel y suzuki en cantabria. también somos concesionario de los programas opel ocasión y opel profesional. en nuestras instalaciones también encontrará exposición de vehículos nuevos# servicio oficial post-venta y será atendido por los mejores profesionales. cualquier duda será resuelta por sheila troule. entregamos vehículos en todo el territorio nacional (consultar precio) y admitimos su vehículo como parte de pago. garantía oficial. precio final incluye transferencia. Color Blanco
https://www.milanuncios.com/mercedes-benz-de-segunda-mano/mercedes-benz-clase-gla-gla-220-d-4matic-style-383764078.htm,MERCEDES-BENZ - CLASE GLA GLA 220 D 4MATIC STYLE,383764078,MERCEDES-BENZ,CLASE GLA GLA 220 D 4MATIC STYLE,2016,205.680,diesel,5,177,automat,SEVILLA,Autos Veneno Vehícul,16.890,Profesional,1400,1,0,0,0,Vehículo impoluto se trata del modelo 220cdi 177cv 4 matic con navegador ordenador abordo cámara trasera techo panorámico faros zenón direcionables asientos deportivos neumáticos nuevos boton de arranque dos llaves noviembre 2015 modelo 2016 se entrega aceites y filtros cambiados un año de garantía iva deducible. Color Gris / Plata
https://www.milanuncios.com/ford-de-segunda-mano/ford-kuga-2-0-tdci-140-4x4-titanium-powershift-378006578.htm,FORD - KUGA 2. 0 TDCI 140 4X4 TITANIUM POWERSHIFT,378006578,FORD,KUGA 2. 0 TDCI 140 4X4 TITANIUM POWERSHIFT,2013,132.669,diesel,5,140,automat,MADRID,ECO-RENTING,12.900,Profesional,16464,1,0,3,0,7934572 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Blanco (Blanco (sóli
https://www.milanuncios.com/citroen-de-segunda-mano/citroen-c4-cactus-bluehdi-100-shine-374572114.htm,CITROEN - C4 CACTUS BLUEHDI 100 SHINE,374572114,CITROEN,C4 CACTUS BLUEHDI 100 SHINE,2015,113.200,diesel,5,100,manual,MADRID,ECO-RENTING,8.500,Profesional,22447,2,0,5,0,7338241 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Azul (Azul)
https://www.milanuncios.com/citroen-de-segunda-mano/citroen-c3-picasso-puretech-110-collection-366611684.htm,CITROEN - C3 PICASSO PURETECH 110 COLLECTION,366611684,CITROEN,C3 PICASSO PURETECH 110 COLLECTION,2015,49.905,gasolina,5,110,manual,MADRID,ECO-RENTING,9.500,Profesional,53985,0,0,2,0,7221623 Vehículo totalmente revisado y en buen estado Certificado de daños estructurales y kilometraje Garantia de un año Todos nuestros vehículos pasan por un proceso de limpieza e ionización Ven y pruébalo. Color Blanco (Blanco Banqu
https://www.milanuncios.com/seat-de-segunda-mano/seat-cordoba-385947856.htm,SEAT - CÓRDOBA,385947856,SEAT,CÓRDOBA,2006,250.000,diesel,5,100,manual,CACERES,juan carlos,1.990,Profesional,83814,1,0,4,0,Motor 1900 tdi# recién pasada la itv # cambio de aceite y filtros puestos nuevo # elevalunas eléctricos motor en perfecto estado # ruedas nuevas michelin # control de crucero # se admite prueba mecánica coche de un único dueño. Color Blanco
https://www.milanuncios.com/ford-de-segunda-mano/ford-mustang-351289358.htm,FORD - MUSTANG,351289358,FORD,MUSTANG,1994,164.000,gasolina,2,160,automat,ALICANTE,oscar,2.999,Profesional,529897,8,24,75,0,No se puede matricular en españa hasta considerarse historico ( 3 años ) por causas de las emisiones# por eso el precio. coche en excelente estado# sacado de una coleccion privada# kilometros reales# en el cuadro esta indicado en millas ya que el coche es americano# asientos de cuero# aire acondicionado. no deseo contraoferttas# el precio es fijo y cerrado. Color Verde
https://www.milanuncios.com/renault-de-segunda-mano/renault-scenic-confort-dynamique-1-9dci-386459435.htm,RENAULT - SCENIC CONFORT DYNAMIQUE 1. 9DCI,386459435,RENAULT,SCENIC CONFORT DYNAMIQUE 1. 9DCI,2004,150.000,diesel,5,120,manual,VALLADOLID,MOTORPAL,4.600,Profesional,27642,0,0,0,0,Renault scenic 1. 9dci 120cv 6velocidades - llantas de aluminio - ordenador de abordo - sensor luces - radio cd con mandos en el volante - climatizador - cortinillas traseras - bandejas porta bebida revisión de entrega incluida# oferta valida salvo error tipográfico# vehículo revisado por profesionales# recogemos su vehículo como forma de pago# 100% de financiación disponible para todos nuestros vehículos# posibilidad de entregar el vehículo a domicilio# incluidas las islas (consultar condiciones)# consultar condiciones de la garantía# disponemos de más vehículos con similares características# visite nuestras instalaciones# motorpal c/andalucía 107 de palencia# www. motorpal. es. Color Granate
https://www.milanuncios.com/peugeot-de-segunda-mano/peugeot-3008-hybrid4-377270574.htm,PEUGEOT - 3008 HYBRID4,377270574,PEUGEOT,3008 HYBRID4,2012,84.500,híbrido,5,200,automat,ALBACETE,Massini Cars Albacet,10.999,Profesional,17083,0,1,2,0,Peugeot 3008 200cv automatico diesel -12 meses de garantia y cambio de nombre incluido. -vehiculo nacional y de un solo propietario extras: * climatizador bi zona * navegacion * techo panoramico * cambio automatico con levas * sensor de aparcamiento * mandos en el volante * sensor de luz y lluvia * velocidad de crucero * sistemas de conduccion * paquete multimedia -libro de mantenimiento en casa oficial -kilómetros certificados -aceptamos vehículo como forma de pago. (previa tasación) -entregamos vehículos en toda españa. (consultar precio de entrega) -posibilidad de financiación. (consultar condiciones de financiación) -precio todo incluido y sin obligación de financiación. -el vehículo se encuentra en nuestras instalaciones a toda disposiciones y prueba mecánica. horario: -de lunes a viernes de 09: 00 a 13: 30 y de 16: 00 a 20: 00 -fin de semana y festivo con previa. solo se atiende con cita previa gracias. Color Blanco
https://www.milanuncios.com/mini-de-segunda-mano/mini-mini-one-377858946.htm,MINI - MINI ONE,377858946,MINI,MINI ONE,2008,135.000,gasolina,3,95,manual,VALLADOLID,MOTORPAL,6.900,Profesional,39419,1,0,0,0,Mini one 1. 4i 90cv# equipado con arranque por boton# llantas de aluminio# antinieblas# paquete cromados# control de estabilidad# radio cd# ordenador de abordo# control de presion de neumaticos# aire acondicionado# isofix# vehiculo en muy buen estado# mejor ver# revision de entrega incluida# oferta valida salvo error tipografico# vehiculo revisado por profesionales# recogemos su vehiculo como forma de pago# 100 % de financiacion disponible para todos nuestros vehiculos# posibilidad de entregar el vehiculo en todo el territorio español incluidas las islas (consultar condiciones)# consultar condiciones de la garantia# disponemos de mas vehiculos con similares caracteristicas# visite nuestras instalaciones# motorpal calle andalucia 107 de palencia# www. motorpal. es. Color Rojo
https://www.milanuncios.com/volkswagen-de-segunda-mano/volkswagen-golf-1-9-tdi-highline-dsg-365264599.htm,VOLKSWAGEN - GOLF 1. 9 TDI HIGHLINE DSG,365264599,VOLKSWAGEN,GOLF 1. 9 TDI HIGHLINE DSG,2006,175.000,diesel,5,105,manual,VALLADOLID,MOTORPAL,7.500,Profesional,83731,1,0,10,0,Volkswagen golf 1. 9tdi 105cv# highline# cambio automatico dsg# interior cuero beige# asientos calefactables# llantas de aluminio# asientos deportivos# ordenador de abordo# aire acondidiconado# espejos electricos# 4 elevalunas electricos# vehiculo en muy buen estado# mejor ver# revision de entrega incluida# oferta valida salvo error tipografico# vehiculo revisado por profesionales# recogemos su vehiculo como forma de pago# 100 % de financiacion disponible para todos nuestros vehiculos# posibilidad de entregar el vehiculo en todo el territorio español incluidas las islas (consultar condiciones)# consultar condiciones de la garantia# disponemos de mas vehiculos con similares caracteristicas# visite nuestras instalaciones# motorpal calle andalucia 107 de palencia# www. motorpal. es. Color Azul
https://www.milanuncios.com/renault-de-segunda-mano/renault-espace-privilege-2-2-dci-16v-344207901.htm,RENAULT - ESPACE PRIVILEGE 2. 2 DCI 16V,344207901,RENAULT,ESPACE PRIVILEGE 2. 2 DCI 16V,2006,145.000,diesel,5,150,manual,PONTEVEDRA,Aron Cars,4.990,Profesional,153007,2,5,24,0,Entrega segura!! todos nuestros vehículos se entregan en su domicilio en cualquier punto de españa. hasta tres años de garantía nueva entrada!!!!! diesel muy cuidada# motor 2. 2 150cv muy duro# techo solar# navegador# climatizador# elevalunas electricos# cierre centralizado# llantas de aluminio posibilidad d eentregarla con tercera fila de asientos. disponible para entrega inmediata año julio de 2006 kilometros 145000 cambio manual precio llave en mano 4990€ grupo aroncars# todos nuestros vehículos se entregan revisados y transferidos grupo aroncars. Color Azul
https://www.milanuncios.com/ford-de-segunda-mano/ford-mondeo-2-0-tdci-115-ambiente-327968036.htm,FORD - MONDEO 2. 0 TDCI 115 AMBIENTE,327968036,FORD,MONDEO 2. 0 TDCI 115 AMBIENTE,2003,190.000,diesel,5,115,manual,VALLADOLID,MOTORPAL,4.000,Profesional,164744,1,3,3,0,Ford mondeo 2. 0tdci 115cv# 6 velocidades# llantas de aluminio# antinieblas delantero# 4 elevalunas electrico# climatizador# ordenador de abordo# radio cd con mandos en el volante# bajpo consumo# vehiculo en impecable estado# mejor ver# revision de entrega incluida# oferta valida salvo error tipografico# vehiculo revisado por profesionales# recogemos su vehiculo como forma de pago# 100 % de financiacion disponible para todos nuestros vehiculos# posibilidad de entregar el vehiculo en todo el territorio español incluidas las islas (consultar condiciones)# consultar condiciones de la garantia# disponemos de mas vehiculos con similares caracteristicas# visite nuestras instalaciones# motorpal calle andalucia 107 de palencia# www. motorpal. es. Color Gris / Plata (CHAMPA
https://www.milanuncios.com/porsche-de-segunda-mano/porsche-panamera-4-ehybrid-377906078.htm,PORSCHE - PANAMERA 4 EHYBRID,377906078,PORSCHE,PANAMERA 4 EHYBRID,2017,65.000,híbrido,5,462,automat,ZARAGOZA,Central Cars 2,89.999,Profesional,14335,1,0,1,0,"Recién revisado. Garantía Porche aprove. Se vende Porsche Panamera 4 e-hybrid 2. 9 de 460cv# tan sólo 66. 000km# con climatizador# elevalunas eléctricos# cierre centralizado# asientos deportivos de cuero eléctricos y climatizados con memoria# volante multifuncion con mandos para la radio# teléfono# navegación# cámara de marcha atrás# control de velocidad# doble techo solar# sistema de sonido bose# sensores de luces# lluvia y aparcamiento# pantalla táctil# cambio con levas# 5 modos diferentes de conducción# llantas de aleación de 21"" con neumáticos pirelli P-zero# espejos eléctricos. . . etc. Transferencia incluida en el precio. Centralcars Utebo. Color Blanco"
https://www.milanuncios.com/toyota-de-segunda-mano/toyota-rav4-391627560.htm,TOYOTA - RAV4,391627560,TOYOTA,RAV4,2017,80.000,híbrido,5,197,automat,carrio,francisco,18.300,Particular,77337,3,2,7,0,Acepto cambios. . . modelo advanc híbrido# Blanco perlado. . . . . en perfecto estado. . . . navegador . . . . ful Led. . . . . llantas 18. . camara trasera. . control velocidad intuitivo. . . freno emergencia. . luzes largas aut. . . detector señales. . rueda de repuesto. . aviso salida de carril. . detector de obstáculos. etc etc trasferencia a cargo del comprador tambien cambiaría por 4x4 grande o coche gama alta más de no más de 200. 000km . más 8. 000€ a mi favor. Color Blanco
https://www.milanuncios.com/ford-de-segunda-mano/ford-cmax-1-8-tdci-ghia-391739490.htm,FORD - CMAX 1. 8 TDCI GHIA,391739490,FORD,CMAX 1. 8 TDCI GHIA,2007,135.000,diesel,5,115,manual,VALLADOLID,MOTORPAL,5.900,Profesional,2239,0,0,0,0,Ford cmax 1. 8tdci 115cv - techo panorámico - control de velocidad - sensor de luces - llantas de aluminio - antinieblas - lunas tintadas - volante multifunción - radio cd mp3 - climatizador revisión de entrega incluida# oferta valida salvo error tipográfico# vehículo revisado por profesionales# recogemos su vehículo como forma de pago# 100% de financiación disponible para todos nuestros vehículos# posibilidad de entregar el vehículo a domicilio# incluidas las islas (consultar condiciones)# consultar condiciones de la garantía# disponemos de más vehículos con similares características# visite nuestras instalaciones# motorpal c/andalucía 107 de palencia# www. motorpal. es. Color Gris / Plata
